Euclid Cosine Jaccard 
0.0338 , 0.008 , 0.02632 , 1 , 4
0.0339 , 0.008 , 0.02655 , 1 , 5
0.02545 , 0.002 , 0.01449 , 1 , 6
0.0339 , 0.008 , 0.02655 , 1 , 7
0.03403 , 0.008 , 0.02703 , 1 , 8
0.03333 , 0.008 , 0.02632 , 1 , 9
0.03453 , 0.009 , 0.02703 , 1 , 10
0.03396 , 0.008 , 0.02679 , 1 , 11
0.03453 , 0.009 , 0.02703 , 1 , 12
0.03403 , 0.008 , 0.02703 , 1 , 13
0.04621 , 0.07 , 0.04545 , 1 , 14
0.0338 , 0.008 , 0.02632 , 1 , 15
0.03453 , 0.009 , 0.02703 , 1 , 16
0.03392 , 0.008 , 0.02679 , 1 , 17
0.03277 , 0.008 , 0.02586 , 1 , 18
0.03294 , 0.008 , 0.02655 , 1 , 19
0.03403 , 0.008 , 0.02703 , 1 , 20
0.04339 , 0.008 , 0.025 , 1 , 21
0.03396 , 0.008 , 0.02679 , 1 , 22
0.03396 , 0.008 , 0.02679 , 1 , 23
0.03374 , 0.008 , 0.02609 , 1 , 24
0.03331 , 0.008 , 0.02609 , 1 , 25
0.03345 , 0.008 , 0.02679 , 1 , 26
0.03403 , 0.008 , 0.02703 , 1 , 27
0.0333 , 0.008 , 0.02632 , 1 , 28
0.03396 , 0.008 , 0.02679 , 1 , 29
0.0339 , 0.008 , 0.02655 , 1 , 30
0.03396 , 0.008 , 0.02679 , 1 , 31
0.03403 , 0.008 , 0.02703 , 1 , 32
0.0339 , 0.008 , 0.02655 , 1 , 33
0.04252 , 0.008 , 0.02353 , 1 , 34
0.0338 , 0.008 , 0.02632 , 1 , 35
0.03374 , 0.008 , 0.02609 , 1 , 36
0.03403 , 0.008 , 0.02703 , 1 , 37
0.03396 , 0.008 , 0.02679 , 1 , 38
0.03662 , 0.003 , 0.0137 , 1 , 39
0.03396 , 0.008 , 0.02679 , 1 , 40
0.03366 , 0.008 , 0.02609 , 1 , 41
0.03453 , 0.009 , 0.02703 , 1 , 42
0.03341 , 0.011 , 0.025 , 1 , 43
0.03403 , 0.008 , 0.02703 , 1 , 44
0.03396 , 0.008 , 0.02679 , 1 , 45
0.03247 , 0.008 , 0.02362 , 1 , 46
0.03403 , 0.008 , 0.02703 , 1 , 47
0.03384 , 0.008 , 0.02632 , 1 , 48
0.03386 , 0.008 , 0.02655 , 1 , 49
0.03392 , 0.008 , 0.02679 , 1 , 50
0.06316 , 0.062 , 0.06667 , 1 , 51
0.03403 , 0.008 , 0.02703 , 1 , 52
0.03386 , 0.008 , 0.02655 , 1 , 53
0.03396 , 0.008 , 0.02679 , 1 , 54
0.03403 , 0.008 , 0.02703 , 1 , 55
0.03394 , 0.011 , 0.02655 , 1 , 56
0.03339 , 0.008 , 0.02655 , 1 , 57
0.03396 , 0.008 , 0.02679 , 1 , 58
0.03396 , 0.008 , 0.02679 , 1 , 59
0.02802 , 0.002 , 0.00943 , 1 , 60
0.02712 , 0.002 , 0.00893 , 1 , 61
0.03382 , 0.008 , 0.02655 , 1 , 62
0.03396 , 0.008 , 0.02679 , 1 , 63
0.03392 , 0.008 , 0.02679 , 1 , 64
0.18274 , 0.951 , 0.52 , 1 , 65
0.06357 , 0.0 , 0.0 , 1 , 66
0.03415 , 0.034 , 0.05357 , 1 , 67
0.03421 , 0.034 , 0.05405 , 1 , 68
0.03407 , 0.033 , 0.05357 , 1 , 69
0.03421 , 0.034 , 0.05405 , 1 , 70
0.03366 , 0.033 , 0.05357 , 1 , 71
0.03415 , 0.034 , 0.05357 , 1 , 72
0.06371 , 0.022 , 0.04 , 1 , 73
0.16952 , 0.959 , 0.47826 , 1 , 74
0.0647 , 0.0 , 0.0 , 1 , 75
0.15894 , 0.94 , 0.42857 , 1 , 76
0.09009 , 0.832 , 0.18519 , 1 , 77
0.06357 , 0.0 , 0.0 , 1 , 78
0.03478 , 0.034 , 0.05455 , 1 , 79
0.06413 , 0.0 , 0.0 , 1 , 80
0.08598 , 0.853 , 0.31818 , 1 , 81
0.08063 , 0.901 , 0.3 , 1 , 82
0.03403 , 0.008 , 0.02703 , 1 , 83
0.07952 , 0.78 , 0.27273 , 1 , 84
0.06161 , 0.038 , 0.11111 , 1 , 85
0.18661 , 0.974 , 0.66667 , 1 , 86
0.1285 , 0.967 , 0.52381 , 1 , 87
0.06413 , 0.139 , 0.13793 , 1 , 88
0.03421 , 0.034 , 0.05405 , 1 , 89
0.06112 , 0.1 , 0.14286 , 1 , 90
0.03465 , 0.034 , 0.05357 , 1 , 91
0.03938 , 0.038 , 0.05208 , 1 , 92
0.06635 , 0.222 , 0.27273 , 1 , 93
0.03421 , 0.034 , 0.05405 , 1 , 94
0.03415 , 0.034 , 0.05357 , 1 , 95
0.03366 , 0.033 , 0.05357 , 1 , 96
0.06413 , 0.155 , 0.2069 , 1 , 97
0.03411 , 0.033 , 0.05357 , 1 , 98
0.06573 , 0.196 , 0.23077 , 1 , 99
0.03421 , 0.034 , 0.05405 , 1 , 100
0.03472 , 0.034 , 0.05405 , 1 , 101
0.04152 , 0.041 , 0.05682 , 1 , 102
0.06543 , 0.173 , 0.16667 , 1 , 103
0.03861 , 0.091 , 0.05882 , 2 , 0
0.09091 , 0.891 , 0.5 , 2 , 1
1.0 , 1.0 , 1.0 , 2 , 2
0.04115 , 0.121 , 0.03261 , 2 , 3
0.03811 , 0.023 , 0.02885 , 2 , 4
0.03826 , 0.023 , 0.02913 , 2 , 5
0.02713 , 0.005 , 0.01695 , 2 , 6
0.03826 , 0.023 , 0.02913 , 2 , 7
0.03843 , 0.023 , 0.0297 , 2 , 8
0.03744 , 0.022 , 0.02885 , 2 , 9
0.03916 , 0.024 , 0.0297 , 2 , 10
0.03834 , 0.023 , 0.02941 , 2 , 11
0.03916 , 0.024 , 0.0297 , 2 , 12
0.03843 , 0.023 , 0.0297 , 2 , 13
0.05994 , 0.191 , 0.05882 , 2 , 14
0.03811 , 0.023 , 0.02885 , 2 , 15
0.03916 , 0.024 , 0.0297 , 2 , 16
0.03829 , 0.023 , 0.02941 , 2 , 17
0.03665 , 0.022 , 0.0283 , 2 , 18
0.03688 , 0.022 , 0.02913 , 2 , 19
0.03843 , 0.023 , 0.0297 , 2 , 20
0.05407 , 0.023 , 0.02857 , 2 , 21
0.03834 , 0.023 , 0.02941 , 2 , 22
0.03834 , 0.023 , 0.02941 , 2 , 23
0.03803 , 0.023 , 0.02857 , 2 , 24
0.03741 , 0.022 , 0.02857 , 2 , 25
0.0376 , 0.023 , 0.02941 , 2 , 26
0.03843 , 0.023 , 0.0297 , 2 , 27
0.03738 , 0.022 , 0.02885 , 2 , 28
0.03834 , 0.023 , 0.02941 , 2 , 29
0.03826 , 0.023 , 0.02913 , 2 , 30
0.03834 , 0.023 , 0.02941 , 2 , 31
0.03843 , 0.023 , 0.0297 , 2 , 32
0.03826 , 0.023 , 0.02913 , 2 , 33
0.0524 , 0.022 , 0.02667 , 2 , 34
0.03811 , 0.023 , 0.02885 , 2 , 35
0.03803 , 0.023 , 0.02857 , 2 , 36
0.03843 , 0.023 , 0.0297 , 2 , 37
0.03834 , 0.023 , 0.02941 , 2 , 38
0.04232 , 0.009 , 0.01587 , 2 , 39
0.03834 , 0.023 , 0.02941 , 2 , 40
0.03791 , 0.023 , 0.02857 , 2 , 41
0.03916 , 0.024 , 0.0297 , 2 , 42
0.03755 , 0.03 , 0.02727 , 2 , 43
0.03843 , 0.023 , 0.0297 , 2 , 44
0.03834 , 0.023 , 0.02941 , 2 , 45
0.03622 , 0.022 , 0.02564 , 2 , 46
0.03843 , 0.023 , 0.0297 , 2 , 47
0.03817 , 0.023 , 0.02885 , 2 , 48
0.0382 , 0.023 , 0.02913 , 2 , 49
0.03829 , 0.023 , 0.02941 , 2 , 50
0.13653 , 0.169 , 0.1 , 2 , 51
0.03843 , 0.023 , 0.0297 , 2 , 52
0.0382 , 0.023 , 0.02913 , 2 , 53
0.03834 , 0.023 , 0.02941 , 2 , 54
0.03843 , 0.023 , 0.0297 , 2 , 55
0.03831 , 0.031 , 0.02913 , 2 , 56
0.03752 , 0.022 , 0.02913 , 2 , 57
0.03834 , 0.023 , 0.02941 , 2 , 58
0.03834 , 0.023 , 0.02941 , 2 , 59
0.03032 , 0.006 , 0.01042 , 2 , 60
0.02918 , 0.006 , 0.0098 , 2 , 61
0.03814 , 0.023 , 0.02913 , 2 , 62
0.03834 , 0.023 , 0.02941 , 2 , 63
0.03829 , 0.023 , 0.02941 , 2 , 64
0.09091 , 0.741 , 0.16667 , 2 , 65
0.14119 , 0.0 , 0.0 , 2 , 66
0.03861 , 0.091 , 0.05882 , 2 , 67
0.0387 , 0.092 , 0.05941 , 2 , 68
0.03849 , 0.091 , 0.05882 , 2 , 69
0.0387 , 0.092 , 0.05941 , 2 , 70
0.03791 , 0.09 , 0.05882 , 2 , 71
0.03861 , 0.091 , 0.05882 , 2 , 72
0.14286 , 0.06 , 0.06667 , 2 , 73
0.11111 , 0.747 , 0.2 , 2 , 74
0.15661 , 0.0 , 0.0 , 2 , 75
0.10815 , 0.767 , 0.2 , 2 , 76
0.17573 , 0.648 , 0.22222 , 2 , 77
0.14119 , 0.0 , 0.0 , 2 , 78
0.03954 , 0.094 , 0.06 , 2 , 79
0.14827 , 0.0 , 0.0 , 2 , 80
0.21713 , 0.749 , 0.58333 , 2 , 81
0.24025 , 0.818 , 0.6 , 2 , 82
0.03843 , 0.023 , 0.0297 , 2 , 83
0.2109 , 0.709 , 0.5 , 2 , 84
0.12179 , 0.104 , 0.17647 , 2 , 85
0.11519 , 0.794 , 0.38889 , 2 , 86
0.16396 , 0.802 , 0.46667 , 2 , 87
0.14827 , 0.378 , 0.21053 , 2 , 88
0.0387 , 0.092 , 0.05941 , 2 , 89
0.11788 , 0.273 , 0.22222 , 2 , 90
0.03935 , 0.093 , 0.05882 , 2 , 91
0.04679 , 0.103 , 0.05814 , 2 , 92
0.19074 , 0.606 , 0.5 , 2 , 93
0.0387 , 0.092 , 0.05941 , 2 , 94
0.03861 , 0.091 , 0.05882 , 2 , 95
0.03791 , 0.09 , 0.05882 , 2 , 96
0.14827 , 0.421 , 0.31579 , 2 , 97
0.03855 , 0.091 , 0.05882 , 2 , 98
0.17573 , 0.534 , 0.375 , 2 , 99
0.0387 , 0.092 , 0.05941 , 2 , 100
0.03945 , 0.093 , 0.05941 , 2 , 101
0.05053 , 0.112 , 0.0641 , 2 , 102
0.16952 , 0.472 , 0.28571 , 2 , 103
0.04167 , 0.545 , 0.37594 , 3 , 0
0.03586 , 0.045 , 0.02941 , 3 , 1
0.04115 , 0.121 , 0.03261 , 3 , 2
1.0 , 1.0 , 1.0 , 3 , 3
0.04186 , 0.549 , 0.37879 , 3 , 4
0.0419 , 0.548 , 0.38168 , 3 , 5
0.02411 , 0.1 , 0.08871 , 3 , 6
0.0419 , 0.548 , 0.38168 , 3 , 7
0.04205 , 0.549 , 0.3876 , 3 , 8
0.04133 , 0.547 , 0.37879 , 3 , 9
0.04252 , 0.55 , 0.3876 , 3 , 10
0.04201 , 0.549 , 0.38462 , 3 , 11
0.0426 , 0.551 , 0.3876 , 3 , 12
0.04205 , 0.549 , 0.3876 , 3 , 13
0.05095 , 0.607 , 0.20652 , 3 , 14
0.04186 , 0.549 , 0.37879 , 3 , 15
0.04252 , 0.55 , 0.3876 , 3 , 16
0.04193 , 0.549 , 0.38462 , 3 , 17
0.04068 , 0.545 , 0.37313 , 3 , 18
0.04086 , 0.545 , 0.38168 , 3 , 19
0.04205 , 0.549 , 0.3876 , 3 , 20
0.04414 , 0.457 , 0.42718 , 3 , 21
0.04201 , 0.549 , 0.38462 , 3 , 22
0.04289 , 0.569 , 0.39535 , 3 , 23
0.0426 , 0.567 , 0.38636 , 3 , 24
0.04115 , 0.544 , 0.37594 , 3 , 25
0.0414 , 0.547 , 0.38462 , 3 , 26
0.04205 , 0.549 , 0.3876 , 3 , 27
0.04133 , 0.548 , 0.37879 , 3 , 28
0.04193 , 0.548 , 0.38462 , 3 , 29
0.04197 , 0.55 , 0.38168 , 3 , 30
0.04256 , 0.562 , 0.39535 , 3 , 31
0.04205 , 0.549 , 0.3876 , 3 , 32
0.04182 , 0.546 , 0.38168 , 3 , 33
0.04473 , 0.482 , 0.40741 , 3 , 34
0.04178 , 0.548 , 0.37879 , 3 , 35
0.04182 , 0.55 , 0.37594 , 3 , 36
0.04205 , 0.549 , 0.3876 , 3 , 37
0.04193 , 0.548 , 0.38462 , 3 , 38
0.03245 , 0.138 , 0.12097 , 3 , 39
0.04201 , 0.549 , 0.38462 , 3 , 40
0.04174 , 0.55 , 0.37594 , 3 , 41
0.04252 , 0.55 , 0.3876 , 3 , 42
0.0424 , 0.57 , 0.37226 , 3 , 43
0.04205 , 0.549 , 0.3876 , 3 , 44
0.04201 , 0.549 , 0.38462 , 3 , 45
0.03846 , 0.496 , 0.34483 , 3 , 46
0.04205 , 0.549 , 0.3876 , 3 , 47
0.04178 , 0.547 , 0.37879 , 3 , 48
0.0419 , 0.549 , 0.38168 , 3 , 49
0.04193 , 0.549 , 0.38462 , 3 , 50
0.0419 , 0.201 , 0.08989 , 3 , 51
0.04205 , 0.549 , 0.3876 , 3 , 52
0.0419 , 0.549 , 0.38168 , 3 , 53
0.04193 , 0.548 , 0.38462 , 3 , 54
0.04205 , 0.549 , 0.3876 , 3 , 55
0.0419 , 0.548 , 0.38168 , 3 , 56
0.04137 , 0.547 , 0.38168 , 3 , 57
0.04201 , 0.549 , 0.38462 , 3 , 58
0.04201 , 0.549 , 0.38462 , 3 , 59
0.02527 , 0.037 , 0.04878 , 3 , 60
0.02462 , 0.036 , 0.04706 , 3 , 61
0.04182 , 0.548 , 0.38168 , 3 , 62
0.04193 , 0.548 , 0.38462 , 3 , 63
0.04193 , 0.549 , 0.38462 , 3 , 64
0.0361 , 0.013 , 0.03 , 3 , 65
0.04155 , 0.157 , 0.05747 , 3 , 66
0.04167 , 0.545 , 0.37594 , 3 , 67
0.0417 , 0.545 , 0.37879 , 3 , 68
0.04159 , 0.545 , 0.37594 , 3 , 69
0.0417 , 0.545 , 0.37879 , 3 , 70
0.04115 , 0.544 , 0.37594 , 3 , 71
0.04159 , 0.544 , 0.37594 , 3 , 72
0.04115 , 0.081 , 0.04598 , 3 , 73
0.03738 , 0.012 , 0.03125 , 3 , 74
0.04111 , 0.043 , 0.01176 , 3 , 75
0.03722 , 0.019 , 0.0396 , 3 , 76
0.04065 , 0.081 , 0.04301 , 3 , 77
0.04126 , 0.1 , 0.06977 , 3 , 78
0.04228 , 0.547 , 0.38168 , 3 , 79
0.04111 , 0.057 , 0.02326 , 3 , 80
0.04148 , 0.152 , 0.04444 , 3 , 81
0.04174 , 0.185 , 0.03409 , 3 , 82
0.04205 , 0.549 , 0.3876 , 3 , 83
0.04174 , 0.182 , 0.04494 , 3 , 84
0.04159 , 0.172 , 0.05556 , 3 , 85
0.03808 , 0.061 , 0.04167 , 3 , 86
0.03983 , 0.083 , 0.04301 , 3 , 87
0.04163 , 0.171 , 0.08889 , 3 , 88
0.0417 , 0.545 , 0.37879 , 3 , 89
0.04037 , 0.087 , 0.04301 , 3 , 90
0.04252 , 0.555 , 0.38636 , 3 , 91
0.04929 , 0.616 , 0.48214 , 3 , 92
0.04221 , 0.252 , 0.05682 , 3 , 93
0.0417 , 0.545 , 0.37879 , 3 , 94
0.04167 , 0.545 , 0.37594 , 3 , 95
0.04115 , 0.544 , 0.37594 , 3 , 96
0.04178 , 0.191 , 0.05263 , 3 , 97
0.04152 , 0.543 , 0.37594 , 3 , 98
0.04228 , 0.252 , 0.08989 , 3 , 99
0.0417 , 0.545 , 0.37879 , 3 , 100
0.04217 , 0.545 , 0.37879 , 3 , 101
0.04674 , 0.547 , 0.42342 , 3 , 102
0.04108 , 0.086 , 0.03333 , 3 , 103
0.21713 , 0.989 , 0.95 , 4 , 0
0.0338 , 0.008 , 0.02632 , 4 , 1
0.03811 , 0.023 , 0.02885 , 4 , 2
0.04186 , 0.549 , 0.37879 , 4 , 3
1.0 , 1.0 , 1.0 , 4 , 4
0.27429 , 0.994 , 0.94949 , 4 , 5
0.02354 , 0.087 , 0.08088 , 4 , 6
0.27429 , 0.994 , 0.94949 , 4 , 7
0.30902 , 0.996 , 0.96907 , 4 , 8
0.2899 , 0.995 , 0.9596 , 4 , 9
0.27429 , 0.995 , 0.94898 , 4 , 10
0.2899 , 0.995 , 0.95918 , 4 , 11
0.27429 , 0.995 , 0.94898 , 4 , 12
0.30902 , 0.996 , 0.96907 , 4 , 13
0.0345 , 0.105 , 0.07895 , 4 , 14
0.2612 , 0.994 , 0.94 , 4 , 15
0.27429 , 0.995 , 0.94898 , 4 , 16
0.2899 , 0.995 , 0.95918 , 4 , 17
0.24025 , 0.993 , 0.92157 , 4 , 18
0.25 , 0.994 , 0.94949 , 4 , 19
0.30902 , 0.996 , 0.96907 , 4 , 20
0.06099 , 0.792 , 0.5 , 4 , 21
0.33333 , 0.997 , 0.97938 , 4 , 22
0.2899 , 0.995 , 0.95918 , 4 , 23
0.36603 , 0.998 , 0.9697 , 4 , 24
0.25 , 0.993 , 0.93069 , 4 , 25
0.2899 , 0.995 , 0.95918 , 4 , 26
0.30902 , 0.996 , 0.96907 , 4 , 27
0.33333 , 0.997 , 0.9596 , 4 , 28
0.2899 , 0.995 , 0.95918 , 4 , 29
0.27429 , 0.994 , 0.94949 , 4 , 30
0.2899 , 0.995 , 0.95918 , 4 , 31
0.27429 , 0.994 , 0.94898 , 4 , 32
0.27429 , 0.994 , 0.94949 , 4 , 33
0.06237 , 0.802 , 0.47748 , 4 , 34
0.41421 , 0.998 , 0.97959 , 4 , 35
0.36603 , 0.998 , 0.9697 , 4 , 36
0.30902 , 0.996 , 0.96907 , 4 , 37
0.2899 , 0.995 , 0.95918 , 4 , 38
0.03173 , 0.155 , 0.14394 , 4 , 39
0.33333 , 0.997 , 0.97938 , 4 , 40
0.25 , 0.993 , 0.93069 , 4 , 41
0.27429 , 0.995 , 0.94898 , 4 , 42
0.2109 , 0.989 , 0.90476 , 4 , 43
0.30902 , 0.996 , 0.96907 , 4 , 44
0.41421 , 0.998 , 0.97938 , 4 , 45
0.08891 , 0.921 , 0.76923 , 4 , 46
0.30902 , 0.996 , 0.96907 , 4 , 47
0.2612 , 0.993 , 0.94 , 4 , 48
0.5 , 0.999 , 0.98969 , 4 , 49
0.2899 , 0.995 , 0.95918 , 4 , 50
0.04058 , 0.343 , 0.09 , 4 , 51
0.30902 , 0.996 , 0.96907 , 4 , 52
0.27429 , 0.994 , 0.94949 , 4 , 53
0.2899 , 0.995 , 0.95918 , 4 , 54
0.30902 , 0.996 , 0.96907 , 4 , 55
0.27429 , 0.994 , 0.94949 , 4 , 56
0.27429 , 0.995 , 0.94949 , 4 , 57
0.2899 , 0.995 , 0.95918 , 4 , 58
0.2899 , 0.995 , 0.95918 , 4 , 59
0.02665 , 0.178 , 0.12195 , 4 , 60
0.02599 , 0.179 , 0.12426 , 4 , 61
0.27429 , 0.994 , 0.94949 , 4 , 62
0.2899 , 0.995 , 0.95918 , 4 , 63
0.2899 , 0.995 , 0.95918 , 4 , 64
0.03455 , 0.015 , 0.03604 , 4 , 65
0.03974 , 0.269 , 0.06122 , 4 , 66
0.21713 , 0.989 , 0.95 , 4 , 67
0.2109 , 0.989 , 0.94 , 4 , 68
0.17913 , 0.983 , 0.8932 , 4 , 69
0.2109 , 0.989 , 0.94 , 4 , 70
0.20521 , 0.988 , 0.93069 , 4 , 71
0.20521 , 0.988 , 0.93069 , 4 , 72
0.03882 , 0.077 , 0.0404 , 4 , 73
0.03567 , 0.014 , 0.02778 , 4 , 74
0.03879 , 0.04 , 0.01031 , 4 , 75
0.03571 , 0.035 , 0.06364 , 4 , 76
0.03829 , 0.062 , 0.05825 , 4 , 77
0.03904 , 0.121 , 0.06122 , 4 , 78
0.20521 , 0.988 , 0.93 , 4 , 79
0.03879 , 0.054 , 0.02041 , 4 , 80
0.03849 , 0.059 , 0.0495 , 4 , 81
0.03858 , 0.035 , 0.03 , 4 , 82
0.30902 , 0.996 , 0.96907 , 4 , 83
0.03858 , 0.05 , 0.0396 , 4 , 84
0.03932 , 0.177 , 0.05941 , 4 , 85
0.03569 , 0.018 , 0.03704 , 4 , 86
0.03712 , 0.024 , 0.0381 , 4 , 87
0.04034 , 0.298 , 0.07843 , 4 , 88
0.2109 , 0.989 , 0.94 , 4 , 89
0.03901 , 0.163 , 0.04808 , 4 , 90
0.19519 , 0.986 , 0.91176 , 4 , 91
0.07503 , 0.869 , 0.6036 , 4 , 92
0.03951 , 0.205 , 0.05 , 4 , 93
0.2 , 0.987 , 0.92079 , 4 , 94
0.20521 , 0.988 , 0.93069 , 4 , 95
0.20521 , 0.988 , 0.93069 , 4 , 96
0.03879 , 0.112 , 0.09804 , 4 , 97
0.20521 , 0.988 , 0.93069 , 4 , 98
0.0399 , 0.257 , 0.09 , 4 , 99
0.2109 , 0.989 , 0.94 , 4 , 100
0.2 , 0.987 , 0.92079 , 4 , 101
0.09734 , 0.948 , 0.63462 , 4 , 102
0.03938 , 0.181 , 0.0396 , 4 , 103
0.22401 , 0.99 , 0.94 , 5 , 0
0.0339 , 0.008 , 0.02655 , 5 , 1
0.03826 , 0.023 , 0.02913 , 5 , 2
0.0419 , 0.548 , 0.38168 , 5 , 3
0.27429 , 0.994 , 0.94949 , 5 , 4
1.0 , 1.0 , 1.0 , 5 , 5
0.02357 , 0.088 , 0.08148 , 5 , 6
0.33333 , 0.997 , 0.95918 , 5 , 7
0.41421 , 0.998 , 0.97917 , 5 , 8
0.30902 , 0.996 , 0.94949 , 5 , 9
0.33333 , 0.997 , 0.95876 , 5 , 10
0.5 , 0.999 , 0.98958 , 5 , 11
0.33333 , 0.997 , 0.95876 , 5 , 12
0.41421 , 0.998 , 0.97917 , 5 , 13
0.03461 , 0.105 , 0.07965 , 5 , 14
0.36603 , 0.998 , 0.96939 , 5 , 15
0.33333 , 0.997 , 0.95876 , 5 , 16
0.36603 , 0.998 , 0.96907 , 5 , 17
0.27429 , 0.996 , 0.93069 , 5 , 18
0.2899 , 0.996 , 0.95918 , 5 , 19
